EXTRA,DATA_TYPE,COLUMN_KEY,TABLE_NAME,COLUMN_NAME,COLUMN_TYPE,IS_NULLABLE,IS_GENERATED,TABLE_SCHEMA,PRIVILEGES,NUMERIC_SCALE,TABLE_CATALOG,COLLATION_NAME,COLUMN_COMMENT,COLUMN_DEFAULT,ORDINAL_POSITION,NUMERIC_PRECISION,CHARACTER_SET_NAME,DATETIME_PRECISION,GENERATION_EXPRESSION,CHARACTER_OCTET_LENGTH,CHARACTER_MAXIMUM_LENGTH
NEVER,varchar,<blank>,<blank>,EVENT_OBJECT_SCHEMA,varchar(64),def,6,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,TRIGGERS,utf8,<blank>,NO,192,64
NEVER,varchar,<blank>,<blank>,EVENT_OBJECT_TABLE,varchar(64),def,7,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,TRIGGERS,utf8,<blank>,NO,192,64
8,19,<blank>,<blank>,NEVER,NO,information_schema,TRIGGERS,<blank>,<blank>,<blank>,<blank>,ACTION_ORDER,bigint(4),bigint,<blank>,select,<blank>,0,def,0,<blank>
NEVER,longtext,<blank>,<blank>,ACTION_CONDITION,longtext,def,9,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,TRIGGERS,utf8,<blank>,YES,4294967295,4294967295
NEVER,longtext,<blank>,<blank>,ACTION_STATEMENT,longtext,def,10,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,TRIGGERS,utf8,<blank>,NO,4294967295,4294967295
NEVER,varchar,<blank>,<blank>,ACTION_ORIENTATION,varchar(9),def,11,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,TRIGGERS,utf8,<blank>,NO,27,9
NEVER,varchar,<blank>,<blank>,ACTION_TIMING,varchar(6),def,12,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,TRIGGERS,utf8,<blank>,NO,18,6
NEVER,varchar,<blank>,<blank>,ACTION_REFERENCE_OLD_TABLE,varchar(64),def,13,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,TRIGGERS,utf8,<blank>,YES,192,64
NEVER,varchar,<blank>,<blank>,ACTION_REFERENCE_NEW_TABLE,varchar(64),def,14,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,TRIGGERS,utf8,<blank>,YES,192,64
NEVER,varchar,<blank>,<blank>,ACTION_REFERENCE_OLD_ROW,varchar(3),def,15,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,TRIGGERS,utf8,<blank>,NO,9,3
NEVER,varchar,<blank>,<blank>,ACTION_REFERENCE_NEW_ROW,varchar(3),def,16,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,TRIGGERS,utf8,<blank>,NO,9,3
def,YES,2,<blank>,<blank>,NEVER,select,information_schema,<blank>,<blank>,<blank>,<blank>,CREATED,datetime(2),datetime,<blank>,<blank>,<blank>,17,TRIGGERS,NULL,<blank>
NEVER,varchar,<blank>,<blank>,SQL_MODE,varchar(8192),def,18,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,TRIGGERS,utf8,<blank>,NO,24576,8192
NEVER,varchar,<blank>,<blank>,DEFINER,varchar(189),def,19,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,TRIGGERS,utf8,<blank>,NO,567,189
NEVER,varchar,<blank>,<blank>,CHARACTER_SET_CLIENT,varchar(32),def,20,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,TRIGGERS,utf8,<blank>,NO,96,32
NEVER,varchar,<blank>,<blank>,COLLATION_CONNECTION,varchar(32),def,21,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,TRIGGERS,utf8,<blank>,NO,96,32
NEVER,varchar,<blank>,<blank>,DATABASE_COLLATION,varchar(32),def,22,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,TRIGGERS,utf8,<blank>,NO,96,32
NEVER,varchar,<blank>,<blank>,GRANTEE,varchar(190),def,1,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,USER_PRIVILEGES,utf8,<blank>,NO,570,190
NEVER,varchar,<blank>,<blank>,TABLE_CATALOG,varchar(512),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,USER_PRIVILEGES,utf8,<blank>,NO,1536,512
NEVER,varchar,<blank>,<blank>,PRIVILEGE_TYPE,varchar(64),def,3,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,USER_PRIVILEGES,utf8,<blank>,NO,192,64
NEVER,varchar,<blank>,<blank>,IS_GRANTABLE,varchar(3),def,4,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,USER_PRIVILEGES,utf8,<blank>,NO,9,3
NEVER,varchar,<blank>,<blank>,TABLE_CATALOG,varchar(512),def,1,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,VIEWS,utf8,<blank>,NO,1536,512
NEVER,varchar,<blank>,<blank>,TABLE_SCHEMA,varchar(64),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,VIEWS,utf8,<blank>,NO,192,64
NEVER,varchar,<blank>,<blank>,TABLE_NAME,varchar(64),def,3,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,VIEWS,utf8,<blank>,NO,192,64
NEVER,longtext,<blank>,<blank>,VIEW_DEFINITION,longtext,def,4,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,VIEWS,utf8,<blank>,NO,4294967295,4294967295
NEVER,varchar,<blank>,<blank>,CHECK_OPTION,varchar(8),def,5,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,VIEWS,utf8,<blank>,NO,24,8
NEVER,varchar,<blank>,<blank>,IS_UPDATABLE,varchar(3),def,6,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,VIEWS,utf8,<blank>,NO,9,3
NEVER,varchar,<blank>,<blank>,DEFINER,varchar(189),def,7,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,VIEWS,utf8,<blank>,NO,567,189
NEVER,varchar,<blank>,<blank>,SECURITY_TYPE,varchar(7),def,8,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,VIEWS,utf8,<blank>,NO,21,7
NEVER,varchar,<blank>,<blank>,CHARACTER_SET_CLIENT,varchar(32),def,9,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,VIEWS,utf8,<blank>,NO,96,32
NEVER,varchar,<blank>,<blank>,COLLATION_CONNECTION,varchar(32),def,10,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,VIEWS,utf8,<blank>,NO,96,32
NEVER,varchar,<blank>,<blank>,ALGORITHM,varchar(10),def,11,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,VIEWS,utf8,<blank>,NO,30,10
NEVER,varchar,<blank>,<blank>,CLIENT,varchar(64),def,1,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,CLIENT_STATISTICS,utf8,<blank>,NO,192,64
2,19,<blank>,<blank>,NEVER,NO,information_schema,CLIENT_STATISTICS,<blank>,<blank>,<blank>,<blank>,TOTAL_CONNECTIONS,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
3,19,<blank>,<blank>,NEVER,NO,information_schema,CLIENT_STATISTICS,<blank>,<blank>,<blank>,<blank>,CONCURRENT_CONNECTIONS,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
4,19,<blank>,<blank>,NEVER,NO,information_schema,CLIENT_STATISTICS,<blank>,<blank>,<blank>,<blank>,CONNECTED_TIME,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
def,21,<blank>,<blank>,NEVER,NO,select,information_schema,<blank>,<blank>,<blank>,<blank>,BUSY_TIME,double,double,<blank>,<blank>,<blank>,5,CLIENT_STATISTICS,0,<blank>
def,21,<blank>,<blank>,NEVER,NO,select,information_schema,<blank>,<blank>,<blank>,<blank>,CPU_TIME,double,double,<blank>,<blank>,<blank>,6,CLIENT_STATISTICS,0,<blank>
7,19,<blank>,<blank>,NEVER,NO,information_schema,CLIENT_STATISTICS,<blank>,<blank>,<blank>,<blank>,BYTES_RECEIVED,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
8,19,<blank>,<blank>,NEVER,NO,information_schema,CLIENT_STATISTICS,<blank>,<blank>,<blank>,<blank>,BYTES_SENT,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
9,19,<blank>,<blank>,NEVER,NO,information_schema,CLIENT_STATISTICS,<blank>,<blank>,<blank>,<blank>,BINLOG_BYTES_WRITTEN,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
10,19,<blank>,<blank>,NEVER,NO,information_schema,CLIENT_STATISTICS,<blank>,<blank>,<blank>,<blank>,ROWS_READ,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
11,19,<blank>,<blank>,NEVER,NO,information_schema,CLIENT_STATISTICS,<blank>,<blank>,<blank>,<blank>,ROWS_SENT,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
12,19,<blank>,<blank>,NEVER,NO,information_schema,CLIENT_STATISTICS,<blank>,<blank>,<blank>,<blank>,ROWS_DELETED,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
13,19,<blank>,<blank>,NEVER,NO,information_schema,CLIENT_STATISTICS,<blank>,<blank>,<blank>,<blank>,ROWS_INSERTED,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
14,19,<blank>,<blank>,NEVER,NO,information_schema,CLIENT_STATISTICS,<blank>,<blank>,<blank>,<blank>,ROWS_UPDATED,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
15,19,<blank>,<blank>,NEVER,NO,information_schema,CLIENT_STATISTICS,<blank>,<blank>,<blank>,<blank>,SELECT_COMMANDS,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
16,19,<blank>,<blank>,NEVER,NO,information_schema,CLIENT_STATISTICS,<blank>,<blank>,<blank>,<blank>,UPDATE_COMMANDS,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
17,19,<blank>,<blank>,NEVER,NO,information_schema,CLIENT_STATISTICS,<blank>,<blank>,<blank>,<blank>,OTHER_COMMANDS,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
18,19,<blank>,<blank>,NEVER,NO,information_schema,CLIENT_STATISTICS,<blank>,<blank>,<blank>,<blank>,COMMIT_TRANSACTIONS,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
19,19,<blank>,<blank>,NEVER,NO,information_schema,CLIENT_STATISTICS,<blank>,<blank>,<blank>,<blank>,ROLLBACK_TRANSACTIONS,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
20,19,<blank>,<blank>,NEVER,NO,information_schema,CLIENT_STATISTICS,<blank>,<blank>,<blank>,<blank>,DENIED_CONNECTIONS,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
21,19,<blank>,<blank>,NEVER,NO,information_schema,CLIENT_STATISTICS,<blank>,<blank>,<blank>,<blank>,LOST_CONNECTIONS,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
22,19,<blank>,<blank>,NEVER,NO,information_schema,CLIENT_STATISTICS,<blank>,<blank>,<blank>,<blank>,ACCESS_DENIED,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
23,19,<blank>,<blank>,NEVER,NO,information_schema,CLIENT_STATISTICS,<blank>,<blank>,<blank>,<blank>,EMPTY_QUERIES,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
24,20,<blank>,<blank>,NEVER,NO,information_schema,CLIENT_STATISTICS,<blank>,<blank>,<blank>,<blank>,TOTAL_SSL_CONNECTIONS,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
25,19,<blank>,<blank>,NEVER,NO,information_schema,CLIENT_STATISTICS,<blank>,<blank>,<blank>,<blank>,MAX_STATEMENT_TIME_EXCEEDED,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,TABLE_SCHEMA,varchar(192),def,1,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,INDEX_STATISTICS,utf8,<blank>,NO,576,192
NEVER,varchar,<blank>,<blank>,TABLE_NAME,varchar(192),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,INDEX_STATISTICS,utf8,<blank>,NO,576,192
NEVER,varchar,<blank>,<blank>,INDEX_NAME,varchar(192),def,3,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,INDEX_STATISTICS,utf8,<blank>,NO,576,192
4,19,<blank>,<blank>,NEVER,NO,information_schema,INDEX_STATISTICS,<blank>,<blank>,<blank>,<blank>,ROWS_READ,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
1,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_DATAFILES,<blank>,<blank>,<blank>,<blank>,SPACE,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,PATH,varchar(4000),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,INNODB_SYS_DATAFILES,utf8,<blank>,NO,12000,4000
NEVER,varchar,<blank>,<blank>,F_TABLE_CATALOG,varchar(512),def,1,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,GEOMETRY_COLUMNS,utf8,<blank>,NO,1536,512
NEVER,varchar,<blank>,<blank>,F_TABLE_SCHEMA,varchar(64),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,GEOMETRY_COLUMNS,utf8,<blank>,NO,192,64
NEVER,varchar,<blank>,<blank>,F_TABLE_NAME,varchar(64),def,3,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,GEOMETRY_COLUMNS,utf8,<blank>,NO,192,64
NEVER,varchar,<blank>,<blank>,F_GEOMETRY_COLUMN,varchar(64),def,4,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,GEOMETRY_COLUMNS,utf8,<blank>,NO,192,64
NEVER,varchar,<blank>,<blank>,G_TABLE_CATALOG,varchar(512),def,5,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,GEOMETRY_COLUMNS,utf8,<blank>,NO,1536,512
NEVER,varchar,<blank>,<blank>,G_TABLE_SCHEMA,varchar(64),def,6,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,GEOMETRY_COLUMNS,utf8,<blank>,NO,192,64
NEVER,varchar,<blank>,<blank>,G_TABLE_NAME,varchar(64),def,7,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,GEOMETRY_COLUMNS,utf8,<blank>,NO,192,64
NEVER,varchar,<blank>,<blank>,G_GEOMETRY_COLUMN,varchar(64),def,8,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,GEOMETRY_COLUMNS,utf8,<blank>,NO,192,64
9,3,<blank>,<blank>,NEVER,NO,information_schema,GEOMETRY_COLUMNS,<blank>,<blank>,<blank>,<blank>,STORAGE_TYPE,tinyint(2),tinyint,<blank>,select,<blank>,0,def,0,<blank>
10,10,<blank>,<blank>,NEVER,NO,information_schema,GEOMETRY_COLUMNS,<blank>,<blank>,<blank>,<blank>,GEOMETRY_TYPE,int(7),int,<blank>,select,<blank>,0,def,0,<blank>
11,3,<blank>,<blank>,NEVER,NO,information_schema,GEOMETRY_COLUMNS,<blank>,<blank>,<blank>,<blank>,COORD_DIMENSION,tinyint(2),tinyint,<blank>,select,<blank>,0,def,0,<blank>
12,3,<blank>,<blank>,NEVER,NO,information_schema,GEOMETRY_COLUMNS,<blank>,<blank>,<blank>,<blank>,MAX_PPR,tinyint(2),tinyint,<blank>,select,<blank>,0,def,0,<blank>
13,5,<blank>,<blank>,NEVER,NO,information_schema,GEOMETRY_COLUMNS,<blank>,<blank>,<blank>,<blank>,SRID,smallint(5),smallint,<blank>,select,<blank>,0,def,0,<blank>
1,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_TABLESTATS,<blank>,<blank>,<blank>,<blank>,TABLE_ID,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,NAME,varchar(64),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,INNODB_SYS_TABLESTATS,utf8,<blank>,NO,192,64
3,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_TABLESTATS,<blank>,<blank>,<blank>,<blank>,STATS_INITIALIZED,int(1),int,<blank>,select,<blank>,0,def,0,<blank>
4,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_TABLESTATS,<blank>,<blank>,<blank>,<blank>,NUM_ROWS,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
5,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_TABLESTATS,<blank>,<blank>,<blank>,<blank>,CLUST_INDEX_SIZE,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
6,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_TABLESTATS,<blank>,<blank>,<blank>,<blank>,OTHER_INDEX_SIZE,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
7,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_TABLESTATS,<blank>,<blank>,<blank>,<blank>,MODIFIED_COUNTER,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
8,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_TABLESTATS,<blank>,<blank>,<blank>,<blank>,AUTOINC,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
9,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_TABLESTATS,<blank>,<blank>,<blank>,<blank>,REF_COUNT,int(11),int,<blank>,select,<blank>,0,def,0,<blank>
1,5,<blank>,<blank>,NEVER,NO,information_schema,SPATIAL_REF_SYS,<blank>,<blank>,<blank>,<blank>,SRID,smallint(5),smallint,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,AUTH_NAME,varchar(512),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,SPATIAL_REF_SYS,utf8,<blank>,NO,1536,512
3,10,<blank>,<blank>,NEVER,NO,information_schema,SPATIAL_REF_SYS,<blank>,<blank>,<blank>,<blank>,AUTH_SRID,int(5),int,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,SRTEXT,varchar(2048),def,4,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,SPATIAL_REF_SYS,utf8,<blank>,NO,6144,2048
1,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_BUFFER_PAGE,<blank>,<blank>,<blank>,<blank>,POOL_ID,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
2,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_BUFFER_PAGE,<blank>,<blank>,<blank>,<blank>,BLOCK_ID,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
3,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_BUFFER_PAGE,<blank>,<blank>,<blank>,<blank>,SPACE,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
4,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_BUFFER_PAGE,<blank>,<blank>,<blank>,<blank>,PAGE_NUMBER,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,PAGE_TYPE,varchar(64),def,5,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,INNODB_BUFFER_PAGE,utf8,<blank>,YES,192,64
6,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_BUFFER_PAGE,<blank>,<blank>,<blank>,<blank>,FLUSH_TYPE,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
7,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_BUFFER_PAGE,<blank>,<blank>,<blank>,<blank>,FIX_COUNT,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
8,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_BUFFER_PAGE,<blank>,<blank>,<blank>,<blank>,IS_HASHED,int(1),int,<blank>,select,<blank>,0,def,0,<blank>
9,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_BUFFER_PAGE,<blank>,<blank>,<blank>,<blank>,NEWEST_MODIFICATION,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
10,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_BUFFER_PAGE,<blank>,<blank>,<blank>,<blank>,OLDEST_MODIFICATION,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
11,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_BUFFER_PAGE,<blank>,<blank>,<blank>,<blank>,ACCESS_TIME,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,TABLE_NAME,varchar(1024),def,12,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,INNODB_BUFFER_PAGE,utf8,<blank>,YES,3072,1024
NEVER,varchar,<blank>,<blank>,INDEX_NAME,varchar(64),def,13,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,INNODB_BUFFER_PAGE,utf8,<blank>,YES,192,64
14,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_BUFFER_PAGE,<blank>,<blank>,<blank>,<blank>,NUMBER_RECORDS,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
15,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_BUFFER_PAGE,<blank>,<blank>,<blank>,<blank>,DATA_SIZE,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
16,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_BUFFER_PAGE,<blank>,<blank>,<blank>,<blank>,COMPRESSED_SIZE,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
NO,<blank>,PAGE_STATE,<blank>,"enum('NOT_USED','MEMORY','REMOVE_HASH','FILE_PAGE')",enum,INNODB_BUFFER_PAGE,def,<blank>,<blank>,select,<blank>,utf8_general_ci,<blank>,<blank>,<blank>,information_schema,utf8,NEVER,17,11,3
NO,<blank>,IO_FIX,<blank>,"enum('IO_NONE','IO_READ','IO_WRITE','IO_PIN')",enum,INNODB_BUFFER_PAGE,def,<blank>,<blank>,select,<blank>,utf8_general_ci,<blank>,<blank>,<blank>,information_schema,utf8,NEVER,18,8,2
19,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_BUFFER_PAGE,<blank>,<blank>,<blank>,<blank>,IS_OLD,int(1),int,<blank>,select,<blank>,0,def,0,<blank>
20,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_BUFFER_PAGE,<blank>,<blank>,<blank>,<blank>,FREE_PAGE_CLOCK,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
1,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_TRX,<blank>,<blank>,<blank>,<blank>,trx_id,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,trx_state,varchar(13),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,INNODB_TRX,utf8,<blank>,NO,39,13
def,NO,0,<blank>,<blank>,NEVER,select,information_schema,<blank>,<blank>,<blank>,<blank>,trx_started,datetime,datetime,<blank>,<blank>,<blank>,3,INNODB_TRX,'0000-00-00 00:00:00',<blank>
NEVER,varchar,<blank>,<blank>,trx_requested_lock_id,varchar(81),def,4,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,INNODB_TRX,utf8,<blank>,YES,243,81
def,YES,0,<blank>,<blank>,NEVER,select,information_schema,<blank>,<blank>,<blank>,<blank>,trx_wait_started,datetime,datetime,<blank>,<blank>,<blank>,5,INNODB_TRX,NULL,<blank>
6,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_TRX,<blank>,<blank>,<blank>,<blank>,trx_weight,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
7,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_TRX,<blank>,<blank>,<blank>,<blank>,trx_mysql_thread_id,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,trx_query,varchar(1024),def,8,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,INNODB_TRX,utf8,<blank>,YES,3072,1024
NEVER,varchar,<blank>,<blank>,trx_operation_state,varchar(64),def,9,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,INNODB_TRX,utf8,<blank>,YES,192,64
10,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_TRX,<blank>,<blank>,<blank>,<blank>,trx_tables_in_use,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
11,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_TRX,<blank>,<blank>,<blank>,<blank>,trx_tables_locked,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
12,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_TRX,<blank>,<blank>,<blank>,<blank>,trx_lock_structs,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
13,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_TRX,<blank>,<blank>,<blank>,<blank>,trx_lock_memory_bytes,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
14,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_TRX,<blank>,<blank>,<blank>,<blank>,trx_rows_locked,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
15,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_TRX,<blank>,<blank>,<blank>,<blank>,trx_rows_modified,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
16,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_TRX,<blank>,<blank>,<blank>,<blank>,trx_concurrency_tickets,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
NO,<blank>,trx_isolation_level,<blank>,"enum('READ UNCOMMITTED','READ COMMITTED','REPEATABLE READ','SERIALIZABLE')",enum,INNODB_TRX,def,<blank>,<blank>,select,<blank>,utf8_general_ci,<blank>,<blank>,<blank>,information_schema,utf8,NEVER,17,16,5
